PK_PoblacionEstadistica;FK_Sexo;FK_FechaPoblacion;FK_Edad;Poblacion
131301;1;20040101;0;3175
131302;1;20040101;1;3028
131303;1;20040101;2;3064
131304;1;20040101;3;2847
131305;1;20040101;4;2887
131306;1;20040101;5;2857
131307;1;20040101;6;2788
131308;1;20040101;7;2677
131309;1;20040101;8;2654
131310;1;20040101;9;2636
131311;1;20040101;10;2636
131312;1;20040101;11;2645
131313;1;20040101;12;2780
131314;1;20040101;13;2628
131315;1;20040101;14;2725
131316;1;20040101;15;2811
131317;1;20040101;16;2714
131318;1;20040101;17;2950
131319;1;20040101;18;3002
131320;1;20040101;19;3277
131321;1;20040101;20;3421
131322;1;20040101;21;3703
131323;1;20040101;22;3887
131324;1;20040101;23;4208
131325;1;20040101;24;4385
131326;1;20040101;25;4721
131327;1;20040101;26;5073
131328;1;20040101;27;5216
131329;1;20040101;28;5205
131330;1;20040101;29;5264
131331;1;20040101;30;5036
131332;1;20040101;31;5182
131333;1;20040101;32;5219
131334;1;20040101;33;5146
131335;1;20040101;34;5177
131336;1;20040101;35;5023
131337;1;20040101;36;5026
131338;1;20040101;37;4872
131339;1;20040101;38;4915
131340;1;20040101;39;4928
131341;1;20040101;40;4873
131342;1;20040101;41;4589
131343;1;20040101;42;4587
131344;1;20040101;43;4441
131345;1;20040101;44;4388
131346;1;20040101;45;4287
131347;1;20040101;46;4226
131348;1;20040101;47;4024
131349;1;20040101;48;3920
131350;1;20040101;49;3700
131351;1;20040101;50;3742
131352;1;20040101;51;3706
131353;1;20040101;52;3542
131354;1;20040101;53;3405
131355;1;20040101;54;3634
131356;1;20040101;55;3664
131357;1;20040101;56;3413
131358;1;20040101;57;3303
131359;1;20040101;58;3476
131360;1;20040101;59;3099
131361;1;20040101;60;3172
131362;1;20040101;61;2861
131363;1;20040101;62;2621
131364;1;20040101;63;2730
131365;1;20040101;64;2095
131366;1;20040101;65;2083
131367;1;20040101;66;2254
131368;1;20040101;67;2717
131369;1;20040101;68;2629
131370;1;20040101;69;2452
131371;1;20040101;70;2602
131372;1;20040101;71;2506
131373;1;20040101;72;2291
131374;1;20040101;73;2474
131375;1;20040101;74;2196
131376;1;20040101;75;2189
131377;1;20040101;76;1971
131378;1;20040101;77;1905
131379;1;20040101;78;1751
131380;1;20040101;79;1651
131381;1;20040101;80;1551
131382;1;20040101;81;1382
131383;1;20040101;82;1244
131384;1;20040101;83;1074
131385;1;20040101;84;765
131386;1;20040101;85;709
131387;1;20040101;86;589
131388;1;20040101;87;431
131389;1;20040101;88;425
131390;1;20040101;89;349
131391;1;20040101;90;293
131392;1;20040101;91;240
131393;1;20040101;92;164
131394;1;20040101;93;129
131395;1;20040101;94;98
131396;1;20040101;95;85
131397;1;20040101;96;41
131398;1;20040101;97;27
131399;1;20040101;98;22
131400;1;20040101;99;12
131401;1;20040101;100;11
131402;1;20050101;0;3334
131403;1;20050101;1;3205
131404;1;20050101;2;3054
131405;1;20050101;3;3068
131406;1;20050101;4;2879
131407;1;20050101;5;2918
131408;1;20050101;6;2872
131409;1;20050101;7;2831
131410;1;20050101;8;2731
131411;1;20050101;9;2677
131412;1;20050101;10;2672
131413;1;20050101;11;2677
131414;1;20050101;12;2675
131415;1;20050101;13;2819
131416;1;20050101;14;2664
131417;1;20050101;15;2778
131418;1;20050101;16;2884
131419;1;20050101;17;2783
131420;1;20050101;18;3021
131421;1;20050101;19;3089
131422;1;20050101;20;3356
131423;1;20050101;21;3529
131424;1;20050101;22;3805
131425;1;20050101;23;4010
131426;1;20050101;24;4286
131427;1;20050101;25;4509
131428;1;20050101;26;4841
131429;1;20050101;27;5193
131430;1;20050101;28;5360
131431;1;20050101;29;5318
131432;1;20050101;30;5369
131433;1;20050101;31;5157
131434;1;20050101;32;5308
131435;1;20050101;33;5297
131436;1;20050101;34;5225
131437;1;20050101;35;5231
131438;1;20050101;36;5101
131439;1;20050101;37;5084
131440;1;20050101;38;4931
131441;1;20050101;39;4966
131442;1;20050101;40;4983
131443;1;20050101;41;4917
131444;1;20050101;42;4631
131445;1;20050101;43;4595
131446;1;20050101;44;4471
131447;1;20050101;45;4418
131448;1;20050101;46;4315
131449;1;20050101;47;4247
131450;1;20050101;48;4040
131451;1;20050101;49;3938
131452;1;20050101;50;3715
131453;1;20050101;51;3749
131454;1;20050101;52;3695
131455;1;20050101;53;3543
131456;1;20050101;54;3406
131457;1;20050101;55;3630
131458;1;20050101;56;3654
131459;1;20050101;57;3400
131460;1;20050101;58;3298
131461;1;20050101;59;3457
131462;1;20050101;60;3073
131463;1;20050101;61;3147
131464;1;20050101;62;2855
131465;1;20050101;63;2615
131466;1;20050101;64;2720
131467;1;20050101;65;2073
131468;1;20050101;66;2051
131469;1;20050101;67;2218
131470;1;20050101;68;2675
131471;1;20050101;69;2611
131472;1;20050101;70;2405
131473;1;20050101;71;2543
131474;1;20050101;72;2457
131475;1;20050101;73;2227
131476;1;20050101;74;2400
131477;1;20050101;75;2118
131478;1;20050101;76;2107
131479;1;20050101;77;1889
131480;1;20050101;78;1813
131481;1;20050101;79;1673
131482;1;20050101;80;1548
131483;1;20050101;81;1447
131484;1;20050101;82;1285
131485;1;20050101;83;1150
131486;1;20050101;84;970
131487;1;20050101;85;688
131488;1;20050101;86;624
131489;1;20050101;87;522
131490;1;20050101;88;364
131491;1;20050101;89;360
131492;1;20050101;90;301
131493;1;20050101;91;248
131494;1;20050101;92;185
131495;1;20050101;93;124
131496;1;20050101;94;96
131497;1;20050101;95;73
131498;1;20050101;96;59
131499;1;20050101;97;27
131500;1;20050101;98;21
131501;1;20050101;99;15
131502;1;20050101;100;12
131503;1;20060101;0;3118
131504;1;20060101;1;3376
131505;1;20060101;2;3231
131506;1;20060101;3;3086
131507;1;20060101;4;3095
131508;1;20060101;5;2934
131509;1;20060101;6;2961
131510;1;20060101;7;2924
131511;1;20060101;8;2883
131512;1;20060101;9;2775
131513;1;20060101;10;2714
131514;1;20060101;11;2727
131515;1;20060101;12;2749
131516;1;20060101;13;2716
131517;1;20060101;14;2864
131518;1;20060101;15;2711
131519;1;20060101;16;2819
131520;1;20060101;17;2953
131521;1;20060101;18;2868
131522;1;20060101;19;3133
131523;1;20060101;20;3217
131524;1;20060101;21;3476
131525;1;20060101;22;3636
131526;1;20060101;23;3895
131527;1;20060101;24;4114
131528;1;20060101;25;4424
131529;1;20060101;26;4608
131530;1;20060101;27;4970
131531;1;20060101;28;5292
131532;1;20060101;29;5474
131533;1;20060101;30;5393
131534;1;20060101;31;5475
131535;1;20060101;32;5222
131536;1;20060101;33;5391
131537;1;20060101;34;5318
131538;1;20060101;35;5325
131539;1;20060101;36;5280
131540;1;20060101;37;5150
131541;1;20060101;38;5139
131542;1;20060101;39;5004
131543;1;20060101;40;5003
131544;1;20060101;41;5029
131545;1;20060101;42;4932
131546;1;20060101;43;4655
131547;1;20060101;44;4645
131548;1;20060101;45;4498
131549;1;20060101;46;4447
131550;1;20060101;47;4364
131551;1;20060101;48;4263
131552;1;20060101;49;4037
131553;1;20060101;50;3976
131554;1;20060101;51;3722
131555;1;20060101;52;3763
131556;1;20060101;53;3708
131557;1;20060101;54;3530
131558;1;20060101;55;3414
131559;1;20060101;56;3625
131560;1;20060101;57;3641
131561;1;20060101;58;3380
131562;1;20060101;59;3288
131563;1;20060101;60;3438
131564;1;20060101;61;3058
131565;1;20060101;62;3122
131566;1;20060101;63;2833
131567;1;20060101;64;2601
131568;1;20060101;65;2680
131569;1;20060101;66;2054
131570;1;20060101;67;2026
131571;1;20060101;68;2184
131572;1;20060101;69;2641
131573;1;20060101;70;2579
131574;1;20060101;71;2373
131575;1;20060101;72;2470
131576;1;20060101;73;2384
131577;1;20060101;74;2170
131578;1;20060101;75;2317
131579;1;20060101;76;2042
131580;1;20060101;77;2001
131581;1;20060101;78;1803
131582;1;20060101;79;1736
131583;1;20060101;80;1566
131584;1;20060101;81;1430
131585;1;20060101;82;1349
131586;1;20060101;83;1176
131587;1;20060101;84;1041
131588;1;20060101;85;860
131589;1;20060101;86;610
131590;1;20060101;87;544
131591;1;20060101;88;451
131592;1;20060101;89;314
131593;1;20060101;90;294
131594;1;20060101;91;239
131595;1;20060101;92;212
131596;1;20060101;93;138
131597;1;20060101;94;95
131598;1;20060101;95;66
131599;1;20060101;96;53
131600;1;20060101;97;40
131601;1;20060101;98;19
131602;1;20060101;99;11
131603;1;20060101;100;13
131604;1;20070101;0;3319
131605;1;20070101;1;3164
131606;1;20070101;2;3415
131607;1;20070101;3;3283
131608;1;20070101;4;3127
131609;1;20070101;5;3138
131610;1;20070101;6;2991
131611;1;20070101;7;2998
131612;1;20070101;8;2963
131613;1;20070101;9;2925
131614;1;20070101;10;2819
131615;1;20070101;11;2752
131616;1;20070101;12;2768
131617;1;20070101;13;2799
131618;1;20070101;14;2772
131619;1;20070101;15;2913
131620;1;20070101;16;2759
131621;1;20070101;17;2893
131622;1;20070101;18;3086
131623;1;20070101;19;2998
131624;1;20070101;20;3267
131625;1;20070101;21;3362
131626;1;20070101;22;3617
131627;1;20070101;23;3788
131628;1;20070101;24;4067
131629;1;20070101;25;4271
131630;1;20070101;26;4577
131631;1;20070101;27;4772
131632;1;20070101;28;5143
131633;1;20070101;29;5477
131634;1;20070101;30;5617
131635;1;20070101;31;5532
131636;1;20070101;32;5558
131637;1;20070101;33;5337
131638;1;20070101;34;5462
131639;1;20070101;35;5374
131640;1;20070101;36;5425
131641;1;20070101;37;5355
131642;1;20070101;38;5217
131643;1;20070101;39;5206
131644;1;20070101;40;5041
131645;1;20070101;41;5064
131646;1;20070101;42;5084
131647;1;20070101;43;4964
131648;1;20070101;44;4713
131649;1;20070101;45;4693
131650;1;20070101;46;4564
131651;1;20070101;47;4465
131652;1;20070101;48;4380
131653;1;20070101;49;4299
131654;1;20070101;50;4070
131655;1;20070101;51;4001
131656;1;20070101;52;3749
131657;1;20070101;53;3789
131658;1;20070101;54;3714
131659;1;20070101;55;3535
131660;1;20070101;56;3409
131661;1;20070101;57;3625
131662;1;20070101;58;3620
131663;1;20070101;59;3389
131664;1;20070101;60;3282
131665;1;20070101;61;3432
131666;1;20070101;62;3040
131667;1;20070101;63;3122
131668;1;20070101;64;2810
131669;1;20070101;65;2574
131670;1;20070101;66;2662
131671;1;20070101;67;2030
131672;1;20070101;68;2003
131673;1;20070101;69;2160
131674;1;20070101;70;2585
131675;1;20070101;71;2549
131676;1;20070101;72;2328
131677;1;20070101;73;2415
131678;1;20070101;74;2327
131679;1;20070101;75;2100
131680;1;20070101;76;2244
131681;1;20070101;77;1960
131682;1;20070101;78;1925
131683;1;20070101;79;1724
131684;1;20070101;80;1649
131685;1;20070101;81;1460
131686;1;20070101;82;1342
131687;1;20070101;83;1234
131688;1;20070101;84;1072
131689;1;20070101;85;938
131690;1;20070101;86;767
131691;1;20070101;87;532
131692;1;20070101;88;469
131693;1;20070101;89;387
131694;1;20070101;90;256
131695;1;20070101;91;235
131696;1;20070101;92;191
131697;1;20070101;93;177
131698;1;20070101;94;104
131699;1;20070101;95;78
131700;1;20070101;96;50
131701;1;20070101;97;31
131702;1;20070101;98;27
131703;1;20070101;99;15
131704;1;20070101;100;16
131705;1;20080101;0;3458
131706;1;20080101;1;3379
131707;1;20080101;2;3253
131708;1;20080101;3;3466
131709;1;20080101;4;3358
131710;1;20080101;5;3179
131711;1;20080101;6;3206
131712;1;20080101;7;3061
131713;1;20080101;8;3081
131714;1;20080101;9;3050
131715;1;20080101;10;2961
131716;1;20080101;11;2888
131717;1;20080101;12;2829
131718;1;20080101;13;2851
131719;1;20080101;14;2866
131720;1;20080101;15;2852
131721;1;20080101;16;3006
131722;1;20080101;17;2891
131723;1;20080101;18;3035
131724;1;20080101;19;3289
131725;1;20080101;20;3207
131726;1;20080101;21;3484
131727;1;20080101;22;3542
131728;1;20080101;23;3843
131729;1;20080101;24;4000
131730;1;20080101;25;4268
131731;1;20080101;26;4524
131732;1;20080101;27;4831
131733;1;20080101;28;5043
131734;1;20080101;29;5353
131735;1;20080101;30;5682
131736;1;20080101;31;5847
131737;1;20080101;32;5728
131738;1;20080101;33;5729
131739;1;20080101;34;5526
131740;1;20080101;35;5632
131741;1;20080101;36;5533
131742;1;20080101;37;5574
131743;1;20080101;38;5496
131744;1;20080101;39;5333
131745;1;20080101;40;5296
131746;1;20080101;41;5156
131747;1;20080101;42;5166
131748;1;20080101;43;5169
131749;1;20080101;44;5030
131750;1;20080101;45;4787
131751;1;20080101;46;4730
131752;1;20080101;47;4635
131753;1;20080101;48;4514
131754;1;20080101;49;4435
131755;1;20080101;50;4334
131756;1;20080101;51;4100
131757;1;20080101;52;4030
131758;1;20080101;53;3751
131759;1;20080101;54;3802
131760;1;20080101;55;3722
131761;1;20080101;56;3541
131762;1;20080101;57;3429
131763;1;20080101;58;3612
131764;1;20080101;59;3619
131765;1;20080101;60;3378
131766;1;20080101;61;3272
131767;1;20080101;62;3400
131768;1;20080101;63;3020
131769;1;20080101;64;3093
131770;1;20080101;65;2784
131771;1;20080101;66;2548
131772;1;20080101;67;2632
131773;1;20080101;68;1998
131774;1;20080101;69;1969
131775;1;20080101;70;2146
131776;1;20080101;71;2536
131777;1;20080101;72;2513
131778;1;20080101;73;2287
131779;1;20080101;74;2351
131780;1;20080101;75;2262
131781;1;20080101;76;2028
131782;1;20080101;77;2158
131783;1;20080101;78;1889
131784;1;20080101;79;1802
131785;1;20080101;80;1643
131786;1;20080101;81;1536
131787;1;20080101;82;1366
131788;1;20080101;83;1248
131789;1;20080101;84;1118
131790;1;20080101;85;940
131791;1;20080101;86;845
131792;1;20080101;87;661
131793;1;20080101;88;454
131794;1;20080101;89;399
131795;1;20080101;90;317
131796;1;20080101;91;204
131797;1;20080101;92;195
131798;1;20080101;93;134
131799;1;20080101;94;141
131800;1;20080101;95;78
131801;1;20080101;96;56
131802;1;20080101;97;40
131803;1;20080101;98;16
131804;1;20080101;99;20
131805;1;20080101;100;21
131806;1;20090101;0;3692
131807;1;20090101;1;3509
131808;1;20090101;2;3438
131809;1;20090101;3;3313
131810;1;20090101;4;3509
131811;1;20090101;5;3410
131812;1;20090101;6;3218
131813;1;20090101;7;3261
131814;1;20090101;8;3133
131815;1;20090101;9;3152
131816;1;20090101;10;3111
131817;1;20090101;11;3016
131818;1;20090101;12;2952
131819;1;20090101;13;2897
131820;1;20090101;14;2926
131821;1;20090101;15;2934
131822;1;20090101;16;2917
131823;1;20090101;17;3083
131824;1;20090101;18;2994
131825;1;20090101;19;3110
131826;1;20090101;20;3372
131827;1;20090101;21;3311
131828;1;20090101;22;3595
131829;1;20090101;23;3662
131830;1;20090101;24;3947
131831;1;20090101;25;4167
131832;1;20090101;26;4429
131833;1;20090101;27;4661
131834;1;20090101;28;5008
131835;1;20090101;29;5193
131836;1;20090101;30;5484
131837;1;20090101;31;5796
131838;1;20090101;32;5999
131839;1;20090101;33;5856
131840;1;20090101;34;5854
131841;1;20090101;35;5615
131842;1;20090101;36;5701
131843;1;20090101;37;5603
131844;1;20090101;38;5673
131845;1;20090101;39;5626
131846;1;20090101;40;5390
131847;1;20090101;41;5345
131848;1;20090101;42;5233
131849;1;20090101;43;5224
131850;1;20090101;44;5189
131851;1;20090101;45;5059
131852;1;20090101;46;4824
131853;1;20090101;47;4754
131854;1;20090101;48;4666
131855;1;20090101;49;4532
131856;1;20090101;50;4447
131857;1;20090101;51;4351
131858;1;20090101;52;4102
131859;1;20090101;53;4042
131860;1;20090101;54;3749
131861;1;20090101;55;3806
131862;1;20090101;56;3720
131863;1;20090101;57;3539
131864;1;20090101;58;3416
131865;1;20090101;59;3621
131866;1;20090101;60;3601
131867;1;20090101;61;3335
131868;1;20090101;62;3256
131869;1;20090101;63;3361
131870;1;20090101;64;3005
131871;1;20090101;65;3068
131872;1;20090101;66;2755
131873;1;20090101;67;2524
131874;1;20090101;68;2599
131875;1;20090101;69;1964
131876;1;20090101;70;1941
131877;1;20090101;71;2126
131878;1;20090101;72;2483
131879;1;20090101;73;2454
131880;1;20090101;74;2228
131881;1;20090101;75;2272
131882;1;20090101;76;2192
131883;1;20090101;77;1949
131884;1;20090101;78;2052
131885;1;20090101;79;1805
131886;1;20090101;80;1705
131887;1;20090101;81;1552
131888;1;20090101;82;1416
131889;1;20090101;83;1246
131890;1;20090101;84;1145
131891;1;20090101;85;1019
131892;1;20090101;86;838
131893;1;20090101;87;757
131894;1;20090101;88;571
131895;1;20090101;89;372
131896;1;20090101;90;338
131897;1;20090101;91;246
131898;1;20090101;92;161
131899;1;20090101;93;158
131900;1;20090101;94;107
131901;1;20090101;95;111
131902;1;20090101;96;61
131903;1;20090101;97;35
131904;1;20090101;98;25
131905;1;20090101;99;12
131906;1;20090101;100;25
131907;1;20100101;0;3539
131908;1;20100101;1;3732
131909;1;20100101;2;3531
131910;1;20100101;3;3482
131911;1;20100101;4;3339
131912;1;20100101;5;3533
131913;1;20100101;6;3431
131914;1;20100101;7;3244
131915;1;20100101;8;3281
131916;1;20100101;9;3178
131917;1;20100101;10;3188
131918;1;20100101;11;3127
131919;1;20100101;12;3054
131920;1;20100101;13;2987
131921;1;20100101;14;2928
131922;1;20100101;15;2950
131923;1;20100101;16;2981
131924;1;20100101;17;2956
131925;1;20100101;18;3132
131926;1;20100101;19;3067
131927;1;20100101;20;3162
131928;1;20100101;21;3400
131929;1;20100101;22;3360
131930;1;20100101;23;3608
131931;1;20100101;24;3706
131932;1;20100101;25;3972
131933;1;20100101;26;4184
131934;1;20100101;27;4504
131935;1;20100101;28;4678
131936;1;20100101;29;5073
131937;1;20100101;30;5209
131938;1;20100101;31;5578
131939;1;20100101;32;5827
131940;1;20100101;33;6016
131941;1;20100101;34;5886
131942;1;20100101;35;5860
131943;1;20100101;36;5631
131944;1;20100101;37;5700
131945;1;20100101;38;5610
131946;1;20100101;39;5682
131947;1;20100101;40;5636
131948;1;20100101;41;5406
131949;1;20100101;42;5348
131950;1;20100101;43;5261
131951;1;20100101;44;5209
131952;1;20100101;45;5183
131953;1;20100101;46;5048
131954;1;20100101;47;4810
131955;1;20100101;48;4750
131956;1;20100101;49;4669
131957;1;20100101;50;4525
131958;1;20100101;51;4430
131959;1;20100101;52;4347
131960;1;20100101;53;4104
131961;1;20100101;54;4027
131962;1;20100101;55;3726
131963;1;20100101;56;3782
131964;1;20100101;57;3701
131965;1;20100101;58;3525
131966;1;20100101;59;3413
131967;1;20100101;60;3601
131968;1;20100101;61;3589
131969;1;20100101;62;3316
131970;1;20100101;63;3237
131971;1;20100101;64;3325
131972;1;20100101;65;2982
131973;1;20100101;66;3045
131974;1;20100101;67;2715
131975;1;20100101;68;2497
131976;1;20100101;69;2564
